symbol,date,open,high,close,low,volume (10K shares)
AAPL.O,2025-05-09,198.5141,200.0502,198.0452,197.0527,"3,645.3923"
AAPL.O,2025-05-12,210.7308,211.0284,210.5510,206.5156,"6,377.5814"
AAPL.O,2025-05-13,210.1914,213.1581,212.6886,208.7631,"5,190.9332"
AAPL.O,2025-05-14,212.1892,213.6975,212.0893,210.3414,"4,932.5825"
AAPL.O,2025-05-15,210.7109,212.7186,211.2103,209.3025,"4,502.9473"
AAPL.O,2025-05-16,212.1193,212.3290,211.0205,209.5322,"5,473.7850"
AAPL.O,2025-05-19,207.6743,209.2425,208.5433,204.0284,"4,614.0527"
AAPL.O,2025-05-20,207.4346,208.2337,206.6255,204.7976,"4,249.6635"
AAPL.O,2025-05-21,204.9374,206.8053,201.8609,200.4825,"5,921.1774"
AAPL.O,2025-05-22,200.4825,202.5202,201.1317,199.4736,"4,674.2407"
AAPL.O,2025-05-23,193.4455,197.4759,195.0486,193.2407,"7,843.2918"
AAPL.O,2025-05-27,198.0752,200.5124,199.9830,197.2062,"5,628.8475"
AAPL.O,2025-05-28,200.3626,202.5002,200.1928,199.6734,"4,533.9678"
AAPL.O,2025-05-29,203.3442,203.5790,199.7233,198.2850,"5,147.7938"
AAPL.O,2025-05-30,199.1440,201.7311,200.6223,196.5569,"7,081.9942"
AAPL.O,2025-06-02,200.0530,201.9009,201.4713,199.8931,"3,542.3294"
AAPL.O,2025-06-03,201.1217,203.5390,203.0396,200.7272,"4,638.1567"
AAPL.O,2025-06-04,202.6800,206.0062,202.5901,201.8709,"4,360.3985"
AAPL.O,2025-06-05,203.2693,204.5179,200.4026,199.9231,"5,522.1235"
AAPL.O,2025-06-06,202.7699,205.4668,203.6888,201.8209,"4,660.7693"
AAPL.O,2025-06-09,204.1583,205.7665,201.2216,199.7932,"7,286.2557"
AAPL.O,2025-06-10,200.3726,204.1183,202.4402,200.3426,"5,467.2608"
AAPL.O,2025-06-11,203.2693,204.2682,198.5547,198.1851,"6,098.9857"
AAPL.O,2025-06-12,198.8543,199.4536,198.9742,197.1364,"4,390.4635"
AAPL.O,2025-06-13,199.5036,200.1429,196.2273,195.4781,"5,144.7349"
AAPL.O,2025-06-16,197.0763,198.4598,198.1951,196.3408,"4,302.0691"
AAPL.O,2025-06-17,196.9764,198.1651,195.4182,194.9887,"3,885.6152"
AAPL.O,2025-06-18,195.7179,197.3460,196.3571,194.8489,"4,539.4689"
AAPL.O,2025-06-20,198.0103,201.4713,200.7721,196.6318,"9,681.3542"
AAPL.O,2025-06-23,201.3964,202.0707,201.2716,198.7345,"5,581.4272"
AAPL.O,2025-06-24,202.3603,203.2094,200.0729,199.9730,"5,406.4033"
AAPL.O,2025-06-25,201.2216,203.4391,201.3315,200.3927,"3,952.5730"
AAPL.O,2025-06-26,201.2017,202.4103,200.7721,199.2339,"5,079.9121"
AAPL.O,2025-06-27,201.6611,202.9896,200.8520,199.7733,"7,318.8571"
AAPL.O,2025-06-30,201.7810,207.1549,204.9374,199.0348,"9,191.2816"
AAPL.O,2025-07-01,206.4307,209.9482,207.5844,205.9064,"7,878.8867"
AAPL.O,2025-07-02,208.6732,213.0981,212.1992,207.9040,"6,794.1811"
AAPL.O,2025-07-03,211.9045,214.4067,213.3079,211.5700,"3,495.5836"
AAPL.O,2025-07-07,212.4389,215.9849,209.7120,208.5633,"5,022.8984"
AAPL.O,2025-07-08,209.8618,211.1903,209.7719,208.2137,"4,284.8928"
AAPL.O,2025-07-09,209.2925,211.0904,210.9006,206.9851,"4,874.9367"
AAPL.O,2025-07-10,210.2664,213.2380,212.1692,209.7919,"4,444.3635"
AAPL.O,2025-07-11,210.3263,211.8895,210.9206,209.6221,"3,976.5812"
AAPL.O,2025-07-14,209.6870,210.6709,208.3835,207.3047,"3,884.0111"
AAPL.O,2025-07-15,208.9828,211.6498,208.8729,208.6832,"4,229.6339"
AAPL.O,2025-07-16,210.0566,212.1592,209.9218,208.4035,"4,749.0532"
AAPL.O,2025-07-17,210.3313,211.5599,209.7819,209.3524,"4,806.8141"
AAPL.O,2025-07-18,210.6309,211.5499,210.9406,209.4668,"4,897.4591"
AAPL.O,2025-07-21,211.8596,215.5354,212.2391,211.3901,"5,137.7434"
AAPL.O,2025-07-22,212.8984,214.7063,214.1569,211.9895,"4,640.4072"
AAPL.O,2025-07-23,214.7563,214.9061,213.9072,212.1692,"4,698.9301"
AAPL.O,2025-07-24,213.6575,215.4455,213.5177,213.2879,"4,602.2620"
AAPL.O,2025-07-25,214.4566,214.9960,213.6375,213.1581,"4,026.8781"
AAPL.O,2025-07-28,213.7874,214.6014,213.8073,212.8185,"3,785.8017"
AAPL.O,2025-07-29,213.9322,214.5665,211.0305,210.5810,"5,141.1723"
AAPL.O,2025-07-30,211.6548,212.1492,208.8130,207.4845,"4,551.2514"
AAPL.O,2025-07-31,208.2536,209.6021,207.3347,206.9252,"8,069.8431"
AAPL.O,2025-08-01,210.6260,213.3379,202.1506,201.2716,"10,443.4473"
AAPL.O,2025-08-04,204.2732,207.6443,203.1195,201.4464,"7,510.9298"
AAPL.O,2025-08-05,203.1694,205.1072,202.6900,201.9308,"4,415.5079"
AAPL.O,2025-08-06,205.3969,215.1358,213.0083,205.3569,"10,848.3103"
AAPL.O,2025-08-07,218.6269,220.5996,219.7806,216.3345,"9,022.4834"
AAPL.O,2025-08-08,220.5797,230.7381,229.0900,219.0014,"11,385.3967"
AAPL.O,2025-08-11,227.9200,229.5600,227.1800,224.7600,"6,180.6132"
AAPL.O,2025-08-12,228.0050,230.8000,229.6500,227.0700,"5,567.2301"
AAPL.O,2025-08-13,231.0700,235.0000,233.3300,230.4300,"6,987.8546"
AAPL.O,2025-08-14,234.0550,235.1200,232.7800,230.8500,"5,191.6275"
AAPL.O,2025-08-15,234.0000,234.2800,231.5900,229.3350,"5,603.8657"
AAPL.O,2025-08-18,231.7000,233.1200,230.8900,230.1100,"3,747.6188"
AAPL.O,2025-08-19,231.2750,232.8700,230.5600,229.3500,"3,940.2564"
AAPL.O,2025-08-20,229.9800,230.4700,226.0100,225.7700,"4,226.3865"
AAPL.O,2025-08-21,226.2700,226.5200,224.9000,223.7804,"3,062.1249"
AAPL.O,2025-08-22,226.1700,229.0900,227.7600,225.4100,"4,247.7811"
AAPL.O,2025-08-25,226.4800,229.3000,227.1600,226.2300,"3,098.3133"
AAPL.O,2025-08-26,226.8700,229.4900,229.3100,224.6900,"5,457.5107"
AAPL.O,2025-08-27,228.6100,230.9000,230.4900,228.2600,"3,125.9513"
AAPL.O,2025-08-28,230.8200,233.4100,232.5600,229.3350,"3,807.4700"
AAPL.O,2025-08-29,232.5100,233.3800,232.1400,231.3700,"3,941.8437"
MSFT.O,2024-01-02,369.0571,371.0709,366.1056,362.0592,"2,525.8633"
MSFT.O,2024-01-03,364.2695,368.4609,365.8390,363.7759,"2,308.3465"
MSFT.O,2024-01-04,365.9032,368.3069,363.2132,362.4531,"2,090.1502"
MSFT.O,2024-01-05,364.2300,367.2803,363.0256,361.7917,"2,100.4575"
MSFT.O,2024-01-08,364.5557,370.3799,369.8765,364.2695,"2,313.3967"
MSFT.O,2024-01-09,367.2309,371.1598,370.9624,366.4214,"2,082.9953"
MSFT.O,2024-01-10,371.5349,379.2347,377.8527,371.4855,"2,551.4245"
MSFT.O,2024-01-11,381.0412,385.6611,379.6888,375.4934,"2,785.0846"
MSFT.O,2024-01-12,380.5377,383.6868,383.4795,379.7085,"2,166.1153"
MSFT.O,2024-01-16,388.6028,388.9680,385.2563,382.6433,"2,720.2268"
MSFT.O,2024-01-17,382.9958,385.0984,384.4666,379.8665,"2,223.4108"
MSFT.O,2024-01-18,386.6877,388.9285,388.8101,385.1083,"2,339.2068"
MSFT.O,2024-01-19,390.6758,393.5484,393.5484,388.4448,"2,933.1136"
MSFT.O,2024-01-22,394.8811,395.4734,391.4162,388.5337,"2,701.6902"
MSFT.O,2024-01-23,390.6659,394.2493,393.7755,388.8693,"2,052.5882"
MSFT.O,2024-01-24,396.3816,400.4190,397.3884,395.3056,"2,486.6953"
MSFT.O,2024-01-25,399.1258,401.7813,399.6688,397.3578,"2,102.1155"
MSFT.O,2024-01-26,399.1752,400.9521,398.7408,397.2601,"1,780.3271"
MSFT.O,2024-01-29,400.8435,404.7131,404.4565,399.1357,"2,451.0236"
MSFT.O,2024-01-30,406.9638,407.7437,403.3410,401.2285,"3,347.7610"
MSFT.O,2024-01-31,401.7319,409.9845,392.4724,392.1072,"4,787.1097"
MSFT.O,2024-02-01,396.6678,402.7586,398.5928,396.6382,"3,065.7726"
MSFT.O,2024-02-02,398.6224,407.3488,405.9372,398.3756,"2,825.6670"
MSFT.O,2024-02-05,404.6342,405.8780,400.4388,398.8001,"2,535.2286"
MSFT.O,2024-02-06,400.6658,402.7289,400.2808,397.7340,"1,838.2624"
MSFT.O,2024-02-07,402.2058,408.9776,408.7308,402.1663,"2,234.0526"
MSFT.O,2024-02-08,408.7308,410.2214,408.7901,407.2304,"2,122.5257"
MSFT.O,2024-02-09,409.9154,415.4139,415.1473,409.7575,"2,203.2844"
MSFT.O,2024-02-12,415.1523,415.3349,409.9253,409.4218,"2,120.2921"
MSFT.O,2024-02-13,399.7379,404.8030,401.1001,398.2078,"2,782.4936"
MSFT.O,2024-02-14,403.5726,405.3231,404.9769,400.1112,"2,040.1190"
MSFT.O,2024-02-15,403.6418,404.6209,402.0792,399.8343,"2,182.5525"
MSFT.O,2024-02-16,403.4638,403.7902,399.6068,398.9936,"2,229.6495"
MSFT.O,2024-02-20,398.7958,400.0320,398.3508,393.6235,"2,430.7915"
MSFT.O,2024-02-21,395.7597,397.8563,397.7475,392.8422,"1,863.1072"
MSFT.O,2024-02-22,405.6692,408.2801,407.1131,404.0671,"2,700.9869"
MSFT.O,2024-02-23,411.0888,411.2767,405.8176,404.4627,"1,629.5879"
MSFT.O,2024-02-26,406.9203,407.6175,403.0484,402.8704,"1,619.3505"
MSFT.O,2024-02-27,403.4935,403.8198,402.9891,399.3991,"1,483.5827"
MSFT.O,2024-02-28,403.6764,404.7890,403.2265,400.8529,"1,318.3125"
MSFT.O,2024-02-29,404.1363,409.6350,409.0812,401.4463,"3,194.7263"
MSFT.O,2024-03-01,406.7373,411.2866,410.9207,406.3516,"1,782.3445"
MSFT.O,2024-03-04,408.8834,412.7503,410.3471,407.7758,"1,759.5956"
MSFT.O,2024-03-05,409.3977,409.6845,398.2123,396.2245,"2,691.9177"
MSFT.O,2024-03-06,398.5288,400.6947,397.6585,393.9993,"2,234.4149"
MSFT.O,2024-03-07,401.6441,405.2637,404.6308,397.8068,"1,871.8479"
MSFT.O,2024-03-08,403.4638,405.8967,401.7430,399.8738,"1,800.2186"
MSFT.O,2024-03-11,399.3121,401.2089,400.0617,396.8376,"1,612.0752"
MSFT.O,2024-03-12,403.1276,410.9899,410.7031,402.3067,"2,245.7003"
MSFT.O,2024-03-13,413.4921,413.5712,410.5251,406.9153,"1,711.5931"
MSFT.O,2024-03-14,415.6085,423.1049,420.5336,413.3833,"3,415.7299"
MSFT.O,2024-03-15,414.6689,417.9425,411.8306,408.2406,"4,507.9903"
MSFT.O,2024-03-18,409.6845,416.0931,412.7206,409.2197,"2,010.5977"
MSFT.O,2024-03-19,413.2250,417.0187,416.7656,410.9702,"1,983.7915"
MSFT.O,2024-03-20,417.3491,421.2654,420.5435,416.0238,"1,786.0085"
MSFT.O,2024-03-21,425.0928,426.0719,424.6378,422.4522,"2,129.6222"
MSFT.O,2024-03-22,424.9642,425.1224,424.0148,421.3742,"1,764.8473"
MSFT.O,2024-03-25,420.5534,422.6994,418.1996,416.9634,"1,806.0450"
MSFT.O,2024-03-26,420.9193,421.2951,417.0029,416.7062,"1,672.5647"
MSFT.O,2024-03-27,419.7622,419.7721,416.7854,414.3920,"1,670.4978"
MSFT.O,2024-03-28,416.3205,417.2205,416.0832,414.5008,"2,187.1161"
MSFT.O,2024-04-01,419.2776,423.1742,419.8907,417.5666,"1,631.5961"
MSFT.O,2024-04-02,415.4799,417.7249,416.7952,413.2349,"1,791.1992"
MSFT.O,2024-04-03,415.1041,418.5952,415.8162,414.4662,"1,650.2264"
MSFT.O,2024-04-04,420.3061,423.9456,413.2745,412.9679,"1,937.0875"
MSFT.O,2024-04-05,415.3810,421.8094,420.8303,413.7096,"1,655.4761"
MSFT.O,2024-04-08,420.4841,422.5709,419.9105,418.6347,"1,427.2387"
MSFT.O,2024-04-09,421.7401,423.0258,421.5819,416.9733,"1,251.2289"
MSFT.O,2024-04-10,417.5370,419.3567,418.5952,415.0744,"1,621.6581"
MSFT.O,2024-04-11,421.1270,424.6378,423.2137,417.7051,"1,796.6423"
MSFT.O,2024-04-12,419.3765,420.4930,417.2502,415.1436,"1,925.3750"
MSFT.O,2024-04-15,421.8984,422.1159,409.0812,408.8735,"2,027.3538"
MSFT.O,2024-04-16,410.0010,413.7887,410.0108,409.1702,"1,676.5616"
MSFT.O,2024-04-17,412.6514,414.2635,407.3010,405.8077,"1,585.5485"
MSFT.O,2024-04-18,406.1044,407.3505,399.8145,399.4980,"2,102.9917"
MSFT.O,2024-04-19,399.5771,401.0111,394.7212,393.3861,"3,056.5789"
MSFT.O,2024-04-22,395.6707,398.4101,396.5410,391.3884,"2,028.6875"
MSFT.O,2024-04-23,399.7799,403.7012,403.0781,398.6178,"1,573.4501"
MSFT.O,2024-04-24,405.0462,407.9241,404.5517,402.2968,"1,506.5330"
MSFT.O,2024-04-25,389.6873,395.4827,394.6421,383.7535,"4,058.6450"
MSFT.O,2024-04-26,407.6274,408.4483,401.8419,401.2881,"2,969.4654"
MSFT.O,2024-04-29,400.7837,401.8419,397.8167,394.7905,"1,958.2091"
MSFT.O,2024-04-30,397.0651,397.7277,385.0391,384.8809,"2,878.1374"
MSFT.O,2024-05-01,388.2830,397.2926,390.5873,386.0083,"2,356.2481"
MSFT.O,2024-05-02,393.2773,395.5223,393.4553,390.3025,"1,770.9364"
MSFT.O,2024-05-03,397.8464,402.6627,402.1781,397.4310,"1,744.6724"
MSFT.O,2024-05-06,404.2550,409.3680,408.9823,401.8913,"1,699.6639"
MSFT.O,2024-05-07,410.0900,410.0999,404.8286,404.5814,"2,001.8228"
MSFT.O,2024-05-08,403.6715,407.6867,406.0154,402.2305,"1,179.2308"
MSFT.O,2024-05-09,406.0450,408.1713,407.7758,404.5912,"1,468.9727"
MSFT.O,2024-05-10,408.3840,410.8020,410.1691,407.2615,"1,340.2281"
MSFT.O,2024-05-13,413.4030,413.7373,409.1603,406.2923,"1,544.0226"
MSFT.O,2024-05-14,407.4791,412.8888,411.9690,407.0142,"1,510.9306"
MSFT.O,2024-05-15,414.0397,419.8951,419.1719,413.4155,"2,223.9533"
MSFT.O,2024-05-16,417.9037,421.4903,417.1012,416.4671,"1,753.0050"
MSFT.O,2024-05-17,418.6369,419.0133,416.3284,414.1636,"1,535.2239"
MSFT.O,2024-05-20,416.3284,422.8278,421.4110,416.1104,"1,627.2137"
MSFT.O,2024-05-21,422.8823,428.9705,425.0768,420.9255,"2,145.3255"
MSFT.O,2024-05-22,426.1171,428.4157,426.5431,423.1845,"1,807.3698"
MSFT.O,2024-05-23,428.9705,429.5947,423.0557,421.4942,"1,721.1689"
MSFT.O,2024-05-24,423.2439,427.0732,426.1865,420.4896,"1,185.5285"
MSFT.O,2024-05-28,425.6614,426.8404,426.3450,422.6594,"1,571.8024"
MSFT.O,2024-05-29,421.7578,426.9593,425.2056,421.7578,"1,551.7130"
MSFT.O,2024-05-30,420.3806,420.3806,410.8396,410.4135,"2,842.4847"
MSFT.O,2024-05-31,412.9003,412.9003,411.2953,400.7734,"4,799.5250"
MSFT.O,2024-06-03,411.6867,412.5833,409.7002,405.1456,"1,748.4675"
MSFT.O,2024-06-04,408.6202,412.5932,412.2266,405.8907,"1,434.8917"
MSFT.O,2024-06-05,413.9505,420.1626,420.0933,412.4545,"1,698.8038"
MSFT.O,2024-06-06,420.0933,421.3813,420.5986,416.6950,"1,486.1251"
MSFT.O,2024-06-07,422.2630,422.3423,419.9348,419.0926,"1,362.1650"
MSFT.O,2024-06-10,420.7769,424.1257,423.9176,419.9744,"1,400.3034"
MSFT.O,2024-06-11,421.5447,428.8219,428.6832,421.3218,"1,455.1101"
MSFT.O,2024-06-12,431.2988,439.3042,436.9858,429.2479,"2,236.6233"
MSFT.O,2024-06-13,436.7777,439.2943,437.5010,435.3114,"1,596.0565"
MSFT.O,2024-06-14,434.2265,439.0446,438.4818,432.6869,"1,358.1985"
MSFT.O,2024-06-17,438.4967,446.7745,444.2283,436.6489,"2,079.0030"
MSFT.O,2024-06-18,445.5509,445.9819,442.2170,440.7804,"1,711.2504"
MSFT.O,2024-06-20,442.1774,442.4053,441.5829,437.1938,"1,987.7378"
MSFT.O,2024-06-21,443.2474,446.4178,445.6252,442.3854,"3,448.6172"
MSFT.O,2024-06-24,445.6450,448.5678,443.5347,442.2864,"1,591.3719"
MSFT.O,2024-06-25,444.1094,447.2501,446.7844,442.6232,"1,674.7529"
MSFT.O,2024-06-26,444.8524,449.4099,447.9832,444.0499,"1,650.7030"
MSFT.O,2024-06-27,447.9981,451.9562,448.6669,447.5968,"1,480.6324"
MSFT.O,2024-06-28,448.8848,451.1735,442.8214,442.2864,"2,836.2271"
MSFT.O,2024-07-01,444.5156,453.1451,452.5110,441.5433,"1,766.2818"
MSFT.O,2024-07-02,449.0136,455.3446,455.0375,448.9274,"1,397.9779"
MSFT.O,2024-07-03,453.9575,456.7614,456.5137,453.6504,993.2830
MSFT.O,2024-07-05,455.3644,464.0237,463.2410,454.7254,"1,600.0290"
MSFT.O,2024-07-08,462.2403,463.3797,461.9332,460.1696,"1,296.2321"
MSFT.O,2024-07-09,462.6862,463.0131,455.2951,453.7693,"1,722.8507"
MSFT.O,2024-07-10,456.9596,462.1512,461.9431,454.6164,"1,819.6100"
MSFT.O,2024-07-11,458.7033,460.4867,450.4998,447.3789,"2,311.1175"
MSFT.O,2024-07-12,450.1282,452.1444,449.3604,446.4822,"1,632.4274"
MSFT.O,2024-07-15,449.1127,453.0361,449.7666,447.2600,"1,442.9447"
MSFT.O,2024-07-16,450.0242,450.1035,445.3676,442.5341,"1,717.5679"
MSFT.O,2024-07-17,438.5016,440.7408,439.4231,435.1231,"2,175.4021"
MSFT.O,2024-07-18,440.2355,440.5426,436.3022,430.3873,"2,079.4822"
MSFT.O,2024-07-19,429.0993,437.0650,433.0723,428.0095,"2,094.0417"
MSFT.O,2024-07-22,437.7090,440.4931,438.8484,434.8586,"1,580.8755"
MSFT.O,2024-07-23,439.7946,444.2481,440.7408,439.0069,"1,310.7050"
MSFT.O,2024-07-24,436.3814,437.4019,424.9381,423.6353,"2,680.5800"
MSFT.O,2024-07-25,424.8390,425.8298,414.5351,413.6533,"2,994.3795"
MSFT.O,2024-07-26,414.3369,424.9530,421.3416,413.4155,"2,358.3839"
MSFT.O,2024-07-29,427.5934,428.1581,422.7882,420.7809,"1,512.5836"
MSFT.O,2024-07-30,423.7690,425.0867,419.0133,413.5047,"3,268.7578"
MSFT.O,2024-07-31,416.6107,417.8789,414.4856,408.4023,"4,289.1366"
MSFT.O,2024-08-01,416.8981,423.5114,413.2570,409.2741,"3,029.6400"
MSFT.O,2024-08-02,408.6797,411.1665,404.7166,400.6050,"2,943.7900"
MSFT.O,2024-08-05,385.5751,397.3355,391.4999,382.0183,"4,070.9238"
MSFT.O,2024-08-06,396.3051,401.9227,395.9187,394.8189,"2,494.6525"
MSFT.O,2024-08-07,404.8603,406.2920,394.7496,393.7984,"2,065.0906"
MSFT.O,2024-08-08,398.7225,402.1109,398.9702,396.2466,"2,020.3030"
MSFT.O,2024-08-09,400.2978,404.2807,402.2695,398.5462,"1,927.6666"
MSFT.O,2024-08-12,403.2998,404.9841,403.0522,400.5089,"1,676.2883"
MSFT.O,2024-08-13,405.8065,411.1170,410.1857,405.7867,"1,941.4271"
MSFT.O,2024-08-14,410.9684,413.8614,413.0093,408.6361,"1,826.6980"
MSFT.O,2024-08-15,416.6718,417.9721,417.8927,414.5478,"2,075.2144"
MSFT.O,2024-08-16,417.4659,418.2004,415.3517,414.1905,"2,277.5593"
MSFT.O,2024-08-19,415.8381,418.6073,418.3889,413.3567,"1,523.3957"
MSFT.O,2024-08-20,418.5577,422.6867,421.6346,418.4981,"1,638.7581"
MSFT.O,2024-08-21,420.9150,423.2226,420.9795,418.5775,"1,606.7298"
MSFT.O,2024-08-22,421.1978,423.6097,412.4535,411.5205,"1,936.1901"
MSFT.O,2024-08-23,413.8728,416.1359,413.6843,409.0193,"1,849.3784"
MSFT.O,2024-08-26,413.2624,414.1706,410.4088,408.2749,"1,315.2830"
MSFT.O,2024-08-27,409.7835,411.2724,410.7562,407.1930,"1,349.2911"
MSFT.O,2024-08-28,411.7885,411.9076,407.5404,404.2749,"1,488.2660"
MSFT.O,2024-08-29,411.8480,418.9051,410.0416,407.5404,"1,704.5241"
MSFT.O,2024-08-30,412.5031,414.3790,414.0316,409.0590,"2,430.8324"
MSFT.O,2024-09-03,414.7959,416.7512,406.3890,403.9970,"2,031.3603"
MSFT.O,2024-09-04,402.8853,408.1756,405.8530,401.3568,"1,513.5806"
MSFT.O,2024-09-05,404.5826,410.0218,405.3469,403.1037,"1,419.5516"
MSFT.O,2024-09-06,406.0119,407.5900,398.7067,397.8134,"1,960.9526"
MSFT.O,2024-09-09,404.2054,405.6049,402.6967,399.1533,"1,529.5134"
MSFT.O,2024-09-10,405.1583,413.2277,411.1136,404.6620,"1,959.4287"
MSFT.O,2024-09-11,412.4039,420.8306,419.8877,406.5280,"1,926.6923"
MSFT.O,2024-09-12,420.1557,424.1844,423.8182,416.6222,"1,741.8759"
MSFT.O,2024-09-13,422.6519,428.6122,427.3814,422.2897,"1,587.4555"
MSFT.O,2024-09-16,427.3914,430.2995,428.1258,425.0291,"1,383.4697"
MSFT.O,2024-09-17,436.9496,438.5575,431.9074,429.0489,"1,887.4231"
MSFT.O,2024-09-18,431.7586,432.7809,427.5998,427.2028,"1,889.8042"
MSFT.O,2024-09-19,437.9372,438.2101,435.4211,433.6444,"2,170.6559"
MSFT.O,2024-09-20,433.9620,435.9670,432.0266,430.9844,"5,516.7106"
MSFT.O,2024-09-23,431.0439,433.2077,430.2797,427.1819,"1,512.8891"
MSFT.O,2024-09-24,429.7735,430.1209,425.9720,422.9249,"1,701.5754"
MSFT.O,2024-09-25,426.6271,429.8916,428.8901,425.3765,"1,339.6364"
MSFT.O,2024-09-26,431.8429,432.0563,428.0961,425.9323,"1,449.2044"
MSFT.O,2024-09-27,428.3045,428.6320,424.8306,424.2847,"1,489.6131"
MSFT.O,2024-09-30,425.0192,427.2127,427.0936,422.2003,"1,685.4606"
MSFT.O,2024-10-01,425.2574,425.2871,417.5552,415.6892,"1,909.2945"
MSFT.O,2024-10-02,419.4311,419.6693,414.0217,413.6049,"1,658.2257"
MSFT.O,2024-10-03,414.5180,416.4237,413.4361,411.2029,"1,368.6421"
MSFT.O,2024-10-04,415.1235,416.6222,412.9597,411.8778,"1,919.0913"
MSFT.O,2024-10-07,412.9001,414.0019,406.4883,405.9523,"2,091.9761"
MSFT.O,2024-10-08,407.8381,412.5627,411.6198,405.1285,"1,922.9261"
MSFT.O,2024-10-09,412.7612,417.2475,414.3493,411.2128,"1,497.4257"
MSFT.O,2024-10-10,412.1309,414.2401,412.7413,410.0714,"1,384.8376"
MSFT.O,2024-10-11,413.0341,414.0217,413.2178,410.1706,"1,414.4944"
MSFT.O,2024-10-14,414.6570,420.8802,416.0167,414.4088,"1,665.3086"
MSFT.O,2024-10-15,419.0341,419.3319,415.6197,412.1657,"1,890.0201"
MSFT.O,2024-10-16,412.0763,413.2575,413.0192,407.4213,"1,550.8932"
MSFT.O,2024-10-17,419.2128,419.3517,413.6148,412.4932,"1,482.0004"
MSFT.O,2024-10-18,414.0316,416.5229,415.0440,413.1582,"1,714.5317"
MSFT.O,2024-10-21,413.0192,415.8381,415.6594,410.6669,"1,420.6115"
MSFT.O,2024-10-22,415.3716,427.3705,424.3244,414.9249,"2,548.2197"
MSFT.O,2024-10-23,427.6445,427.8678,421.4361,419.3815,"1,965.4379"
MSFT.O,2024-10-24,422.1557,422.8038,421.5651,419.2525,"1,358.1631"
MSFT.O,2024-10-25,423.5800,429.2970,424.9596,423.3864,"1,689.9064"
MSFT.O,2024-10-28,428.4385,428.7214,423.4112,423.1234,"1,488.2444"
MSFT.O,2024-10-29,424.8107,429.9422,428.7313,422.6271,"1,764.4080"
MSFT.O,2024-10-30,434.1754,435.2325,429.3070,428.8802,"2,974.9149"
MSFT.O,2024-10-31,412.2649,413.0590,403.3221,403.2724,"5,397.0981"
MSFT.O,2024-11-01,405.9622,412.4039,407.3121,404.4635,"2,423.0442"
MSFT.O,2024-11-04,406.7463,407.3568,405.4163,402.5489,"1,967.2286"
MSFT.O,2024-11-05,405.3270,411.8083,408.3940,405.0392,"1,762.6011"
MSFT.O,2024-11-06,409.3468,417.3170,417.0490,407.4610,"2,668.1842"
MSFT.O,2024-11-07,418.1408,423.6693,422.2599,416.7512,"1,990.1782"
MSFT.O,2024-11-08,422.1507,423.3219,419.3914,418.6371,"1,689.1414"
MSFT.O,2024-11-11,419.3666,421.6445,414.8952,412.9001,"2,450.3321"
MSFT.O,2024-11-12,415.1334,421.2773,419.8778,414.0912,"1,940.1204"
MSFT.O,2024-11-13,418.4981,426.1259,422.0316,415.0937,"2,150.2185"
MSFT.O,2024-11-14,421.8331,424.9795,423.7090,416.8703,"3,024.6881"
MSFT.O,2024-11-15,416.6917,419.6495,411.9076,410.5577,"2,824.7644"
MSFT.O,2024-11-18,411.7786,415.2859,412.6619,409.0292,"2,474.2013"
MSFT.O,2024-11-19,410.0317,414.8257,414.6768,408.4833,"1,813.3529"
MSFT.O,2024-11-20,413.7637,414.1805,412.3939,407.5205,"1,919.1655"
MSFT.O,2024-11-21,417.2075,417.4860,410.6137,408.0465,"2,078.0162"
MSFT.O,2024-11-22,409.1170,415.1190,414.7212,408.8136,"2,481.4626"
MSFT.O,2024-11-25,416.0936,418.7789,416.5014,412.5829,"2,769.1090"
MSFT.O,2024-11-26,417.2920,426.6968,425.6511,416.5610,"2,345.8889"
MSFT.O,2024-11-27,422.7819,424.8952,420.6784,419.7137,"1,833.2444"
MSFT.O,2024-11-29,417.7943,422.5630,421.1459,415.5168,"1,627.1921"
MSFT.O,2024-12-02,419.2662,430.6337,428.6248,419.0076,"2,020.7223"
MSFT.O,2024-12-03,427.4910,430.1066,428.8436,425.4025,"1,830.1987"
MSFT.O,2024-12-04,430.6636,437.2673,435.0296,430.2657,"2,600.9429"
MSFT.O,2024-12-05,435.5268,442.2300,440.2011,433.7874,"2,169.7775"
MSFT.O,2024-12-06,439.8829,443.6621,441.1460,439.3561,"1,882.1002"
MSFT.O,2024-12-09,440.1813,445.8799,443.5826,438.0927,"1,914.4388"
MSFT.O,2024-12-10,441.9615,447.1629,440.9073,439.1867,"1,846.9459"
MSFT.O,2024-12-11,441.6233,447.8889,446.5363,441.6233,"1,920.0208"
MSFT.O,2024-12-12,446.6557,453.6719,447.1032,446.6557,"2,083.4779"
MSFT.O,2024-12-13,445.9844,448.9630,444.8257,443.1450,"2,017.7833"
MSFT.O,2024-12-16,444.8257,449.7089,449.1221,442.8466,"2,359.8834"
MSFT.O,2024-12-17,448.5453,452.8019,451.9764,447.1132,"2,273.3494"
MSFT.O,2024-12-18,448.8536,450.1763,434.9997,434.6317,"2,444.4545"
MSFT.O,2024-12-19,439.2066,440.7615,434.6417,433.9356,"2,296.3681"
MSFT.O,2024-12-20,430.7431,441.3150,434.2140,426.2876,"6,426.3694"
MSFT.O,2024-12-23,434.3533,435.2583,432.8714,430.4646,"1,915.2519"
